patch_id,block_id,date_landsat,date_sentinel2,year,vegetation_type,s2_platform,landsat_platform,sentinel2_item_id,landsat_item_id,time_difference_days,absolute_time_difference_days,s2_ndvi,landsat_ndvi,s2_valid_sample_points,landsat_valid_sample_points,atmospheric_qa_metadata
C12_10_grass_E1,C12_10,2020-11-12,2020-11-09,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.3277603622431208,0.2817881566969359,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C12_10_grass_E1,C12_10,2020-11-28,2020-11-29,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.3537443111294993,0.2452596004306735,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C12_10_tree_E1,C12_10,2020-03-17,2020-03-19,2020,tree,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.4597776324395029,0.3784765884135172,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C12_10_tree_E1,C12_10,2020-05-12,2020-05-13,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.703369594056779,0.6756010787131409,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C12_10_tree_E1,C12_10,2020-08-16,2020-08-18,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200818T022601_R046_T51RUQ_20200822T145839,LC08_L2SP_118038_20200816_02_T1,2,2,0.7358684480986639,0.633600138246314,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C12_10_tree_E1,C12_10,2020-09-09,2020-09-07,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20200907T022551_R046_T51RUQ_20200911T192646,LE07_L2SP_118038_20200909_02_T1,-2,2,0.6171059174540029,0.4943880019351718,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C12_10_tree_E1,C12_10,2020-11-12,2020-11-09,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.7026748971193415,0.5526581281166828,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C12_10_tree_E1,C12_10,2020-11-28,2020-11-29,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.7499250374812593,0.5862445526264763,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_grass_E1,C14_08,2020-03-17,2020-03-19,2020,grass,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.3008526187576127,0.3194618297473685,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_grass_E1,C14_08,2020-05-12,2020-05-13,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.3458262350936967,0.4241871889341349,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_grass_E1,C14_08,2020-08-16,2020-08-18,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200818T022601_R046_T51RUQ_20200822T145839,LC08_L2SP_118038_20200816_02_T1,2,2,0.2873563218390804,0.4293659990067869,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_grass_E1,C14_08,2020-09-09,2020-09-07,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20200907T022551_R046_T51RUQ_20200911T192646,LE07_L2SP_118038_20200909_02_T1,-2,2,0.2832186341979884,0.3778557121370888,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_grass_E1,C14_08,2020-11-12,2020-11-09,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.325678496868476,0.3254821616761612,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_grass_E1,C14_08,2020-11-28,2020-11-29,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.3370786516853932,0.3875168814599157,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_tree_E1,C14_08,2020-03-17,2020-03-19,2020,tree,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.448579431772709,0.4149712251927859,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_tree_E1,C14_08,2020-05-12,2020-05-13,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.666460012399256,0.5981074264046182,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_tree_E1,C14_08,2020-08-16,2020-08-18,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200818T022601_R046_T51RUQ_20200822T145839,LC08_L2SP_118038_20200816_02_T1,2,2,0.5851432168712621,0.6071260947283282,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_tree_E1,C14_08,2020-09-09,2020-09-07,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20200907T022551_R046_T51RUQ_20200911T192646,LE07_L2SP_118038_20200909_02_T1,-2,2,0.5645472061657033,0.5510405133257198,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_tree_E1,C14_08,2020-11-12,2020-11-09,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.6551148225469728,0.4872898098959474,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C14_08_tree_E1,C14_08,2020-11-28,2020-11-29,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.6061846293769895,0.4691778111893651,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_06_grass_E1,C15_06,2020-03-17,2020-03-19,2020,grass,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.5900178253119429,0.485289860793137,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_06_grass_E1,C15_06,2020-05-12,2020-05-13,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.6266548984995587,0.6764230701133144,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_06_grass_E1,C15_06,2020-11-12,2020-11-09,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.7990926766040182,0.7253842856267989,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_06_grass_E1,C15_06,2020-11-28,2020-11-29,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.8278812279818822,0.6847071157122266,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_06_tree_E1,C15_06,2020-03-17,2020-03-19,2020,tree,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.4309004739336492,0.3415155424033183,2,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_06_tree_E1,C15_06,2020-05-12,2020-05-13,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.5783926218708828,0.6527362481262607,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_06_tree_E1,C15_06,2020-11-12,2020-11-09,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.6602646180110969,0.4882252667466378,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_06_tree_E1,C15_06,2020-11-28,2020-11-29,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.695113713127674,0.4996144462563371,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_grass_E1,C15_12,2020-03-17,2020-03-19,2020,grass,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.44512,0.494519400126541,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_grass_E1,C15_12,2020-05-12,2020-05-13,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.3929728382756042,0.5637128633816801,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_grass_E1,C15_12,2020-08-16,2020-08-18,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200818T022601_R046_T51RUQ_20200822T145839,LC08_L2SP_118038_20200816_02_T1,2,2,0.4895287958115183,0.4989575702935708,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_grass_E1,C15_12,2020-09-09,2020-09-07,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20200907T022551_R046_T51RUQ_20200911T192646,LE07_L2SP_118038_20200909_02_T1,-2,2,0.4554853532452614,0.4956324912270046,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_grass_E1,C15_12,2020-10-11,2020-10-12,2020,grass,S2B,Landsat 7,S2B_MSIL2A_20201012T022629_R046_T51RUQ_20201014T111243,LE07_L2SP_118038_20201011_02_T1,1,1,0.5777262180974478,0.5491597639770708,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_grass_E1,C15_12,2020-11-12,2020-11-09,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.4692998204667864,0.6086766118551167,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_grass_E1,C15_12,2020-11-28,2020-11-29,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.5864728567190746,0.5752136049950707,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_tree_E1,C15_12,2020-03-17,2020-03-19,2020,tree,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.588857938718663,0.5939167513340106,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_tree_E1,C15_12,2020-05-12,2020-05-13,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.738984002245299,0.6989005562197849,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_tree_E1,C15_12,2020-08-16,2020-08-18,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200818T022601_R046_T51RUQ_20200822T145839,LC08_L2SP_118038_20200816_02_T1,2,2,0.7268770402611533,0.7555957336472836,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_tree_E1,C15_12,2020-09-09,2020-09-07,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20200907T022551_R046_T51RUQ_20200911T192646,LE07_L2SP_118038_20200909_02_T1,-2,2,0.6883629191321498,0.6811301565067078,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_tree_E1,C15_12,2020-10-11,2020-10-12,2020,tree,S2B,Landsat 7,S2B_MSIL2A_20201012T022629_R046_T51RUQ_20201014T111243,LE07_L2SP_118038_20201011_02_T1,1,1,0.7598935816428334,0.6849298158989913,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_tree_E1,C15_12,2020-11-12,2020-11-09,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.7289990344383651,0.6404342689992687,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C15_12_tree_E1,C15_12,2020-11-28,2020-11-29,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.7943925233644858,0.7623854688466787,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C16_07_grass_E1,C16_07,2020-03-17,2020-03-19,2020,grass,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.2375551354757403,0.263786639263321,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C16_07_grass_E1,C16_07,2020-05-12,2020-05-13,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.3458867109121777,0.4076100884929071,2,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C16_07_grass_E1,C16_07,2020-11-12,2020-11-09,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.2749836708033965,0.3453153334676607,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C16_07_grass_E1,C16_07,2020-11-28,2020-11-29,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201129T024051_R089_T51RUQ_20201129T201541,LE07_L2SP_118038_20201128_02_T1,1,1,0.2984441301272985,0.3892741868741204,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C16_07_tree_E1,C16_07,2020-03-17,2020-03-19,2020,tree,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.3425925925925925,0.3230097920132631,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C16_07_tree_E1,C16_07,2020-05-12,2020-05-13,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.5283535393038717,0.6328978408541842,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_grass_E1,C17_17,2020-03-17,2020-03-19,2020,grass,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.3643083421330517,0.3689657394875192,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_grass_E1,C17_17,2020-05-12,2020-05-13,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.6403596403596403,0.724903222431471,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_grass_E1,C17_17,2020-08-16,2020-08-18,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200818T022601_R046_T51RUQ_20200822T145839,LC08_L2SP_118038_20200816_02_T1,2,2,0.7211948790896159,0.7478187192373122,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_grass_E1,C17_17,2020-10-11,2020-10-12,2020,grass,S2B,Landsat 7,S2B_MSIL2A_20201012T022629_R046_T51RUQ_20201014T111243,LE07_L2SP_118038_20201011_02_T1,1,1,0.6816192560175054,0.5905323377837263,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_grass_E1,C17_17,2020-11-12,2020-11-09,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.5623497080041222,0.5086350974930367,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_tree_E1,C17_17,2020-03-17,2020-03-19,2020,tree,S2B,Landsat 7,S2B_MSIL2A_20200319T023549_R089_T51RUQ_20201012T234903,LE07_L2SP_118038_20200317_02_T1,2,2,0.3849878934624697,0.4339611984976421,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_tree_E1,C17_17,2020-05-12,2020-05-13,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51RUQ_20200918T000035,LC08_L2SP_118038_20200512_02_T1,1,1,0.5672058003346347,0.7166969732519944,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_tree_E1,C17_17,2020-08-16,2020-08-18,2020,tree,S2A,Landsat 8,S2A_MSIL2A_20200818T022601_R046_T51RUQ_20200822T145839,LC08_L2SP_118038_20200816_02_T1,2,2,0.8097982708933716,0.8143551396355538,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_tree_E1,C17_17,2020-10-11,2020-10-12,2020,tree,S2B,Landsat 7,S2B_MSIL2A_20201012T022629_R046_T51RUQ_20201014T111243,LE07_L2SP_118038_20201011_02_T1,1,1,0.8446298227320126,0.7047624031036727,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C17_17_tree_E1,C17_17,2020-11-12,2020-11-09,2020,tree,S2A,Landsat 7,S2A_MSIL2A_20201109T023931_R089_T51RUQ_20201111T001513,LE07_L2SP_118038_20201112_02_T1,-3,3,0.5630874394759328,0.6460422799253362,3,2,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C20_13_grass_E1,C20_13,2020-03-17,2020-03-14,2020,grass,S2A,Landsat 7,S2A_MSIL2A_20200314T023551_R089_T51SUR_20201010T033913,LE07_L2SP_118038_20200317_02_T1,-3,3,0.3145780051150895,0.2539835879361776,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C20_13_grass_E1,C20_13,2020-04-02,2020-04-05,2020,grass,S2B,Landsat 7,S2B_MSIL2A_20200405T022549_R046_T51SUR_20200925T031340,LE07_L2SP_118038_20200402_02_T1,3,3,0.3251627728839524,0.271167537029509,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C20_13_grass_E1,C20_13,2020-04-26,2020-04-28,2020,grass,S2B,Landsat 8,S2B_MSIL2A_20200428T023549_R089_T51SUR_20200922T112659,LC08_L2SP_118038_20200426_02_T1,2,2,0.4241392357169883,0.337262548637274,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C20_13_grass_E1,C20_13,2020-05-12,2020-05-13,2020,grass,S2A,Landsat 8,S2A_MSIL2A_20200513T023551_R089_T51SUR_20200918T000051,LC08_L2SP_118038_20200512_02_T1,1,1,0.5594315245478038,0.5598617855808743,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
C20_13_grass_E1,C20_13,2020-08-16,2020-08-16,2020,grass,S2B,Landsat 8,S2B_MSIL2A_20200816T023549_R089_T51SUR_20200818T152255,LC08_L2SP_118038_20200816_02_T1,0,0,0.7877596855699046,0.791162771787007,3,3,S2 SCL clear categories and Landsat QA_PIXEL bits 0-5 applied upstream; scene-level values retained in raw point tables
